dataset_name,classifier_name,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time,train_time_std
CinCECGTorso,UltraFastWWSearch_V1,20.397429856,21.66890725,20.100786999,18.723523847,20.288628534,20.2358552972,0.9367944398255508
Phoneme,UltraFastWWSearch_V1,422.575403052,444.792883573,440.518196836,447.248883025,412.845088273,433.5960909518,13.503644842994284
InsectWingbeatSound,UltraFastWWSearch_V1,9.12631542,10.197505925,9.603401406,9.267961783,9.349413176,9.508919542,0.3776153773527121
FaceAll,UltraFastWWSearch_V1,12.064347144,12.880337287,11.948127834,12.206294265,11.641187051,12.1480587162,0.4107364494069197
FacesUCR,UltraFastWWSearch_V1,2.24327092,2.387851308,2.336104613,2.302560786,2.192993662,2.2925562578,0.068438952975984
Mallat,UltraFastWWSearch_V1,4.580963466,4.659068313,4.306087737,4.333733438,4.234589508,4.4228884924,0.1660217772766197
MixedShapesSmallTrain,UltraFastWWSearch_V1,30.506711699,32.470216101,34.383034872,31.537995276,30.849634207,31.949518431,1.38952626541354
PhalangesOutlinesCorrect,UltraFastWWSearch_V1,20.44724261,22.309691545,20.209362352,20.711587045,19.547486245,20.6450739594,0.9175027340858593
FreezerSmallTrain,UltraFastWWSearch_V1,0.191539207,0.270183115,0.283980864,0.207710267,0.20345034,0.2313727586,0.0379477096013345
MixedShapesRegularTrain,UltraFastWWSearch_V1,503.800941053,573.6515889,528.856379058,519.149221903,522.513417057,529.5943095942,23.520736204498053
FreezerRegularTrain,UltraFastWWSearch_V1,4.082215315,6.11449959,4.191621933,4.469395946,3.850955258,4.5417376084,0.811139389599802
Yoga,UltraFastWWSearch_V1,16.299827824,18.179227757,17.419189474,16.990150914,16.184631172,17.0146054282,0.7376172085222554
MelbournePedestrian,UltraFastWWSearch_V1,2.985614024,3.085973764,2.946056394,3.45669192,2.8447391,3.0638150404000006,0.2111018791891306
NonInvasiveFetalECGThorax1,UltraFastWWSearch_V1,1067.023093572,1219.62852723,1095.251861666,1069.078621581,1089.863034498,1108.1690277094,56.82645571695229
NonInvasiveFetalECGThorax2,UltraFastWWSearch_V1,989.701491932,1171.90074722,1006.880384586,1020.341149058,1000.335442124,1037.831842984,67.76562403440327
ChlorineConcentration,UltraFastWWSearch_V1,2.543701879,3.248292415,4.341227345,2.544129142,2.68409009,3.0722881742,0.6856000728288217
FordB,UltraFastWWSearch_V1,9125.46774218,9696.202873338,9044.755531909,9049.211740564,9021.889678779,9187.505513354,256.730605329377
UWaveGestureLibraryAll,UltraFastWWSearch_V1,1550.536024155,1664.053292176,1559.247537869,1524.707479182,1562.753572986,1572.2595812736,47.78886517919321
UWaveGestureLibraryX,UltraFastWWSearch_V1,259.038397811,260.061884083,258.579186448,254.881007466,254.472386173,257.4065723962,2.283702478958036
UWaveGestureLibraryY,UltraFastWWSearch_V1,223.867597928,225.909773465,221.495729186,217.846106444,222.213035968,222.2664485982,2.6823042833715443
UWaveGestureLibraryZ,UltraFastWWSearch_V1,230.064424467,232.949997166,232.923522781,228.451558328,233.098906074,231.4976817632,1.8994344626932085
FordA,UltraFastWWSearch_V1,7804.382794553,8402.879280867,7790.269129851,7783.053227358,7684.253213866,7892.967529299,258.47515551951585
ECG5000,UltraFastWWSearch_V1,8.4391104,8.692465656,8.276880209,7.529190474,8.72137272,8.3318038918,0.4337188896342805
TwoPatterns,UltraFastWWSearch_V1,52.63815199,55.107053267,54.797610216,52.210406819,52.147900153,53.380224489,1.298359593606214
Wafer,UltraFastWWSearch_V1,20.29999338,21.95077114,21.105521603,21.47905036,19.837250381,20.9345173728,0.7700838771167873
StarLightCurves,UltraFastWWSearch_V1,1126.717999174,1214.557053465,1165.324760685,1134.459152611,1118.551612907,1151.9221157684,35.09005371264333
ElectricDevices,UltraFastWWSearch_V1,1176.587876057,1199.031206858,1208.389431052,1197.133539206,1177.240107152,1191.676432065,12.643330772734062
Crop,UltraFastWWSearch_V1,229.362330121,228.345683171,218.771576148,213.944651176,211.96317505,220.4774831332,7.196256415529777
BeetleFly,UltraFastWWSearch_V2,0.406536457,0.746287759,0.816813555,0.885095395,0.879771223,0.7469008778,0.1774758296288044
BirdChicken,UltraFastWWSearch_V2,0.361714366,0.550845413,0.710853171,0.695177817,0.781430841,0.6200043216,0.1493048859322088
Coffee,UltraFastWWSearch_V2,0.13876484,0.464329787,0.5013342,0.701326496,0.642530375,0.4896571396,0.1959986617241761
Beef,UltraFastWWSearch_V2,0.49101758,0.692373192,0.604171006,0.623127583,1.022828889,0.68670365,0.1800882625892986
OliveOil,UltraFastWWSearch_V2,0.211489247,0.421854576,0.366733152,0.40298335,0.315944854,0.3438010358,0.0753699671290379
Rock,UltraFastWWSearch_V2,15.030671821,23.109587812,19.002239183,17.702105103,20.684150813,19.1057509464,2.7243076919594684
PickupGestureWiimoteZ,UltraFastWWSearch_V2,1.007560845,1.843363697,1.405303569,1.528364309,1.448427313,1.4466039466000002,0.2677950512293791
ShakeGestureWiimoteZ,UltraFastWWSearch_V2,1.161296123,1.882708354,1.717858185,1.790499996,1.780029776,1.6664784868000002,0.2580231305810531
Wine,UltraFastWWSearch_V2,0.086795392,0.391088305,0.413028635,0.421442179,0.557534766,0.3739778554,0.1550725634025543
FaceFour,UltraFastWWSearch_V2,0.316842062,0.474747078,0.347955222,0.365552681,0.369999481,0.3750193048,0.0532494140854147
Car,UltraFastWWSearch_V2,1.878582868,2.002201428,1.941228508,1.895869316,1.83021905,1.909620234,0.0583563438237647
Meat,UltraFastWWSearch_V2,0.704234414,0.825934494,0.742223467,0.731571714,0.779551615,0.7567031408,0.0422119648856634
Lightning2,UltraFastWWSearch_V2,8.040766872,8.092161372,7.714738211,7.731432898,6.883644386,7.692548747800001,0.4329611362222532
Herring,UltraFastWWSearch_V2,1.248009823,1.450963504,1.355351699,1.45000085,1.880702998,1.4770057747999998,0.2152290751505497
Lightning7,UltraFastWWSearch_V2,2.530160058,2.972558,3.059784047,3.108140069,3.41339691,3.0168078168,0.285045797348855
DodgerLoopDay,UltraFastWWSearch_V2,2.091483542,2.430117016,2.515793519,2.712116296,2.633153187,2.476532712,0.2154011556880116
DodgerLoopGame,UltraFastWWSearch_V2,0.182025989,0.222695916,0.222997495,0.362917764,0.227217531,0.243570939,0.0618997781006834
DodgerLoopWeekend,UltraFastWWSearch_V2,0.187864773,0.257771561,0.425956618,0.388468669,0.367446836,0.3255016914,0.0887093225906437
HouseTwenty,UltraFastWWSearch_V2,38.655326878,51.202202017,40.854270691,44.149183892,39.871465182,42.946489732,4.51332457758963
ToeSegmentation2,UltraFastWWSearch_V2,1.063631343,1.222894594,1.112080118,1.224583097,1.205100951,1.1656580206,0.0657023124569723
BME,UltraFastWWSearch_V2,0.112487625,0.45161946,0.474469483,0.509350421,0.547901911,0.41916578,0.1567606408269669
UMD,UltraFastWWSearch_V2,0.15676472,0.454628247,0.58518805,0.520155082,0.737676352,0.4908824902,0.1916281231841835
ECG200,UltraFastWWSearch_V2,0.384964816,0.954397513,1.349533021,1.992549631,1.260192148,1.1883274258,0.5249837758416356
GunPoint,UltraFastWWSearch_V2,0.2104382,0.610775944,0.725281043,0.807539737,0.782648163,0.6273366173999999,0.2192106280956435
ShapeletSim,UltraFastWWSearch_V2,0.661056639,0.708697992,0.706851316,0.693119782,0.693661518,0.6926774494,0.0170797891034069
Trace,UltraFastWWSearch_V2,0.705881661,0.843161164,0.771040101,0.745510869,0.771900194,0.7674987978,0.0448036769388191
ACSF1,UltraFastWWSearch_V2,18.055384776,20.092552441,18.909728792,18.377489208,18.087384965,18.7045080364,0.7586733202433055
Fungi,UltraFastWWSearch_V2,0.080182114,0.335617582,0.391194148,0.414214259,0.547596357,0.353760892,0.1534943472561083
Plane,UltraFastWWSearch_V2,0.244052895,0.271798025,0.964381871,0.900871208,0.392758048,0.5547724094,0.3131881420424425
ArrowHead,UltraFastWWSearch_V2,0.192203001,0.20953905,0.212457463,0.207052427,0.203398183,0.2049300248,0.0070247235440779
Ham,UltraFastWWSearch_V2,4.720730543,5.327551234,4.874205234,4.680898024,4.891986406,4.8990742882,0.2296382262277823
Worms,UltraFastWWSearch_V2,115.220702249,122.525614309,112.080594139,115.518920289,105.334035667,114.1359733306,5.570887633362788
WormsTwoClass,UltraFastWWSearch_V2,115.148348076,121.986727431,112.471257413,116.330368774,105.380026652,114.2633456692,5.419065910167192
InsectEPGSmallTrain,UltraFastWWSearch_V2,1.137960045,1.148380133,1.037513867,0.963706659,1.172303425,1.0919728258,0.0789526459876812
ToeSegmentation1,UltraFastWWSearch_V2,0.765804461,0.768365559,0.877439907,1.2149819,0.982847591,0.9218878835999998,0.1670490646251748
SmoothSubspace,UltraFastWWSearch_V2,0.170430852,0.851930637,1.366844165,1.086078994,0.873817354,0.8698204004000001,0.3957984743696597
GesturePebbleZ1,UltraFastWWSearch_V2,8.313588398,9.167607017,8.643236152,8.258909717,9.432367516,8.76314176,0.46522699618942
GesturePebbleZ2,UltraFastWWSearch_V2,10.273840321,10.645038318,9.285876711,10.534461314,9.974948761,10.142833085,0.4868891115789679
InsectEPGRegularTrain,UltraFastWWSearch_V2,7.07446039,7.69091109,6.663165743,6.562609839,7.000920811,6.998413574599999,0.3969025617849894
PigAirwayPressure,UltraFastWWSearch_V2,54.757786799,58.372568599,64.28368613,63.4681063,57.10508586,59.59744673760001,3.689914432904404
PigArtPressure,UltraFastWWSearch_V2,52.605285975,58.335701446,53.288194922,52.80069976,52.753064918,53.9565894042,2.201542480838952
PigCVP,UltraFastWWSearch_V2,124.650302133,131.761372018,127.994729705,124.438363783,120.313379802,125.8316294882,3.837411947193468
DiatomSizeReduction,UltraFastWWSearch_V2,0.038691569,0.038780138,0.038185402,0.037952718,0.034891909,0.0377003472,0.001437690031368
GestureMidAirD1,UltraFastWWSearch_V2,8.9591722,9.721706342,8.939008746,9.423333908,9.686644128,9.3459730648,0.3401328666107585
GestureMidAirD2,UltraFastWWSearch_V2,7.705940489,8.147444322,7.932980161,9.017565499,8.570158276,8.2748177494,0.468102234653754
GestureMidAirD3,UltraFastWWSearch_V2,11.453061744,12.621448567,11.856159047,12.917285839,11.775015749,12.1245941892,0.5514422292096538
Fish,UltraFastWWSearch_V2,7.990318114,8.558719206,8.1917735,8.228688604,7.949168336,8.183733552,0.2168548871406089
PowerCons,UltraFastWWSearch_V2,4.387131594,4.618884662,4.437572048,4.497675438,4.360265045,4.4603057574000005,0.0921120902836917
Chinatown,UltraFastWWSearch_V2,0.03097544,0.120894335,0.181420051,0.087727173,0.09227808,0.1026590158,0.0490001761814455
OSULeaf,UltraFastWWSearch_V2,15.992722289,17.667015508,16.449120322,16.480047876,16.413391287,16.6004594564,0.5620112557844352
GunPointAgeSpan,UltraFastWWSearch_V2,0.846592934,0.936573953,0.910575402,0.897428037,0.84342266,0.8869185972,0.0364795909058911
GunPointMaleVersusFemale,UltraFastWWSearch_V2,0.891421433,0.93529177,0.820292601,0.950115168,0.966209634,0.9126661212,0.0524699206472971
GunPointOldVersusYoung,UltraFastWWSearch_V2,0.806315476,1.124262261,1.356214975,1.877756505,1.95119875,1.4231495934000002,0.4381327572457098
Earthquakes,UltraFastWWSearch_V2,94.896563409,102.442344923,92.279540781,95.9568216,91.555871083,95.4262283592,3.864434601431732
Haptics,UltraFastWWSearch_V2,44.491362476,47.896570931,44.943764969,44.552658053,43.143044808,45.0054802474,1.5684543286261357
Computers,UltraFastWWSearch_V2,100.630463363,109.251492949,108.041409187,108.946360103,100.142620039,105.4024691282,4.117674190912977
DistalPhalanxOutlineAgeGroup,UltraFastWWSearch_V2,1.144465318,1.278456435,1.84318941,2.779354606,2.681034503,1.9453000544,0.6831391432732508
DistalPhalanxTW,UltraFastWWSearch_V2,1.089556671,1.374469248,2.003727048,2.946339813,2.630421245,2.008902805,0.7089151368163846
MiddlePhalanxTW,UltraFastWWSearch_V2,1.029886636,1.21331981,1.242527779,2.529685925,2.672142955,1.737512621,0.7101542137260461
MiddlePhalanxOutlineAgeGroup,UltraFastWWSearch_V2,1.017091713,0.994334077,0.948461502,1.014848585,0.983208536,0.9915888826,0.0250165759967062
SyntheticControl,UltraFastWWSearch_V2,1.108236744,1.902891464,1.868491262,2.797911169,2.706430894,2.0767923066,0.6209972416257549
ProximalPhalanxOutlineAgeGroup,UltraFastWWSearch_V2,0.900986326,1.127301846,1.106859512,0.994449431,1.835467539,1.1930129307999997,0.3314197589757667
ProximalPhalanxTW,UltraFastWWSearch_V2,0.836338518,0.928732184,0.822043981,0.862844622,0.815116889,0.8530152388000001,0.0412390332292856
SonyAIBORobotSurface1,UltraFastWWSearch_V2,0.012819453,0.246161887,0.220360877,0.321612325,0.405120461,0.2412150006,0.1311126401528832
InlineSkate,UltraFastWWSearch_V2,77.761631901,88.208163675,77.826198887,82.315440175,71.711285066,79.56454394080001,5.4813429468468575
EOGHorizontalSignal,UltraFastWWSearch_V2,453.17947952,467.86743378,405.51844728,405.17211172,379.106507293,422.1687959186,33.07721295702486
EOGVerticalSignal,UltraFastWWSearch_V2,429.116874873,448.779894502,400.379375389,415.732865807,398.204979675,418.44279804920006,18.854578227753183
LargeKitchenAppliances,UltraFastWWSearch_V2,170.080101474,164.501863878,175.147955716,171.502823529,175.235259208,171.293600761,3.950614332127128
RefrigerationDevices,UltraFastWWSearch_V2,163.58305423,173.713729827,156.258805331,168.79969925,150.96395029,162.6638477856,8.228069968859476
ScreenType,UltraFastWWSearch_V2,237.865487744,243.34677221,232.125148386,233.857536321,226.551400961,234.7492691244,5.630526036861762
SmallKitchenAppliances,UltraFastWWSearch_V2,161.04606913,161.8649991,164.056962116,162.204418127,157.703911652,161.37527202500002,2.083556533676424
CricketX,UltraFastWWSearch_V2,33.871952374,37.864487878,34.789314621,34.019839583,34.920713117,35.0932615146,1.4453845772665197
CricketY,UltraFastWWSearch_V2,34.665400624,38.110556957,35.076659643,35.610350363,35.146825999,35.7219587172,1.231370092126393
CricketZ,UltraFastWWSearch_V2,32.207623863,35.153431762,32.192779534,32.810451328,31.383534085,32.7495641144,1.2846815376768803
Adiac,UltraFastWWSearch_V2,4.072158576,4.277109509,4.06064318,4.164412094,3.938103942,4.1024854602,0.113154978888652
DistalPhalanxOutlineCorrect,UltraFastWWSearch_V2,2.745797648,2.905390129,2.715490764,2.779384723,2.67556695,2.7643260428,0.0783992381197985
ECGFiveDays,UltraFastWWSearch_V2,0.068604528,0.157011512,0.122011257,0.271155042,0.17230211,0.1582168897999999,0.0667773851238518
MiddlePhalanxOutlineCorrect,UltraFastWWSearch_V2,2.272037352,2.649231073,2.272746793,2.371626348,2.268269505,2.3667822142,0.1465092670769852
ProximalPhalanxOutlineCorrect,UltraFastWWSearch_V2,1.874219619,2.211503186,2.001829795,2.060344513,1.963928332,2.022365089,0.112249088668031
SemgHandGenderCh2,UltraFastWWSearch_V2,494.363914684,517.618476668,492.961641902,492.577463092,485.919199559,496.688139181,10.86494866341782
SemgHandMovementCh2,UltraFastWWSearch_V2,1120.638504609,1150.708500614,1089.964565768,1095.045987672,1095.559206159,1110.3833529643998,22.8175486913394
SemgHandSubjectCh2,UltraFastWWSearch_V2,1109.281931538,1180.48123494,1103.38391473,1103.345168946,1111.075312803,1121.5135125914,29.64635187777221
FiftyWords,UltraFastWWSearch_V2,31.982380394,33.352734118,32.206054846,31.947186903,30.898240626,32.0773193774,0.7822314433568758
WordSynonyms,UltraFastWWSearch_V2,13.220615824,14.054980774,13.3400989,13.271119557,13.290044308,13.4353718726,0.3121574008813409
CBF,UltraFastWWSearch_V2,0.100523426,0.104303829,0.087782758,0.200463405,0.136824164,0.1259795164,0.0406012225370834
SonyAIBORobotSurface2,UltraFastWWSearch_V2,0.020009636,0.283682654,0.267952766,0.288497952,0.418658614,0.2557603243999999,0.1297029716074509
Strawberry,UltraFastWWSearch_V2,12.698624486,14.154071494,13.064472712,12.746169382,12.658497759,13.0643671666,0.563418680353521
AllGestureWiimoteX,UltraFastWWSearch_V2,37.262689152,40.679505384,35.859361956,36.598518316,37.781194826,37.6362539268,1.6526450442123477
AllGestureWiimoteY,UltraFastWWSearch_V2,29.573134452,34.898229387,32.261780508,31.383891113,33.292797875,32.281966667,1.7894876083313858
AllGestureWiimoteZ,UltraFastWWSearch_V2,26.398116384,30.574720419,26.943794607,28.961684642,26.944810048,27.96462522,1.5711646952237204
EthanolLevel,UltraFastWWSearch_V2,1014.234664827,1121.424118872,1019.569194029,1023.817941791,989.913443873,1033.7918726783998,45.36292616580168
Symbols,UltraFastWWSearch_V2,0.294075846,0.389321464,0.417129785,0.354024115,0.312175047,0.3533452514,0.0459805689442935
PLAID,UltraFastWWSearch_V2,808.297242695,853.451966432,777.592890793,754.336341073,751.551869861,789.0460621708,38.106384728910655
ItalyPowerDemand,UltraFastWWSearch_V2,0.01738896,0.36758799,0.368759878,0.440897837,0.527367162,0.3444003653999999,0.1736986595996882
SwedishLeaf,UltraFastWWSearch_V2,6.790152747,7.410433317,6.973459672,7.187363038,6.824218618,7.0371254784,0.2333702049705109
MedicalImages,UltraFastWWSearch_V2,2.775403149,2.909548005,2.946032829,2.665947919,2.718385999,2.8030635802000003,0.1081806226509986
TwoLeadECG,UltraFastWWSearch_V2,0.013120705,0.157283052,0.065223623,0.309597819,0.336384476,0.1763219349999999,0.1286253736678794
ShapesAll,UltraFastWWSearch_V2,154.543919745,159.25254582,152.552186883,151.736325206,141.65881621,151.9487587728,5.768402502472976
MoteStrain,UltraFastWWSearch_V2,0.033971868,0.068494217,0.052012699,0.049491183,0.074714541,0.0557369016,0.0144878933379347
HandOutlines,UltraFastWWSearch_V2,5998.50571897,6743.58745585,6021.128935558,5974.433514195,5900.283727374,6127.5878703894,310.6685134227204
CinCECGTorso,UltraFastWWSearch_V2,16.904300826,16.481212714,14.491869271,14.366372142,15.602375833,15.5692261572,1.022037024200818
Phoneme,UltraFastWWSearch_V2,261.843938822,267.558380904,246.57935799,262.85990554,264.064992501,260.5813151514,7.261631379166531
InsectWingbeatSound,UltraFastWWSearch_V2,7.357441227,8.055583904,7.304287094,7.403714345,7.158319242,7.455869162400001,0.3109916504756865
FaceAll,UltraFastWWSearch_V2,10.331123777,10.83516047,10.052589172,10.382294466,10.098814924,10.339996561799998,0.2785055565396345
FacesUCR,UltraFastWWSearch_V2,1.912252393,2.014614236,1.931045316,1.960644132,1.935580623,1.95082734,0.0354314969916698
Mallat,UltraFastWWSearch_V2,4.010029317,4.219909976,4.094109349,4.046735238,3.891788768,4.052514529600001,0.1071657859760651
MixedShapesSmallTrain,UltraFastWWSearch_V2,23.985828986,24.618954619,24.546835932,24.377402568,22.395945515,23.984993524,0.8242126779075224
PhalangesOutlinesCorrect,UltraFastWWSearch_V2,20.186314297,21.776408524,19.728978176,20.613688797,19.744869007,20.4100517602,0.7569394458512038
FreezerSmallTrain,UltraFastWWSearch_V2,0.188203699,0.242239485,0.220049905,0.217157457,0.219598557,0.2174498206,0.0172123564521829
MixedShapesRegularTrain,UltraFastWWSearch_V2,405.805306668,449.372108902,410.44780866,415.823504462,392.329231177,414.7555919738,18.979198845288124
FreezerRegularTrain,UltraFastWWSearch_V2,2.460617716,2.78296096,2.51798941,2.358366527,3.444980067,2.712982936,0.391964335269114
Yoga,UltraFastWWSearch_V2,15.634124639,16.816096961,15.858712549,15.717298678,14.521630852,15.7095727358,0.7298762319209612
MelbournePedestrian,UltraFastWWSearch_V2,3.005657252,2.952993894,3.011154582,3.0409659,3.035474326,3.0092491908,0.0312246643433031
NonInvasiveFetalECGThorax1,UltraFastWWSearch_V2,1038.207683298,1190.130221182,1022.036931603,1041.597605535,1018.538743945,1062.1022371125998,64.63058249087285
NonInvasiveFetalECGThorax2,UltraFastWWSearch_V2,977.79477008,1135.757915232,982.240681325,998.220422478,963.757243745,1011.554206572,63.06803154263349
ChlorineConcentration,UltraFastWWSearch_V2,2.273554634,2.33255229,2.194571993,2.319457629,2.109528535,2.2459330162,0.0835653735066274
FordB,UltraFastWWSearch_V2,7633.678326846,8039.565378368,7502.251080772,7554.523231282,7483.788098408,7642.7612231352,205.10364907224752
UWaveGestureLibraryAll,UltraFastWWSearch_V2,1155.85600835,1268.370802415,1147.660535149,1157.137255483,1119.413357351,1169.6875917495995,51.185719832445386
UWaveGestureLibraryX,UltraFastWWSearch_V2,187.282511385,194.239632729,186.512505669,186.350644653,176.306983668,186.1384556208,5.723298218905957
UWaveGestureLibraryY,UltraFastWWSearch_V2,168.297354637,172.587592705,163.337345452,164.71473289,158.15205075,165.4178152868,4.843789198350898
UWaveGestureLibraryZ,UltraFastWWSearch_V2,170.688003182,170.294322798,165.900986493,167.52517507,159.493682257,166.78043395999998,4.050711777943547
FordA,UltraFastWWSearch_V2,6535.793081907,6952.380633639,6460.176765423,6508.195559578,6382.782784093,6567.865764928001,199.14492465120517
ECG5000,UltraFastWWSearch_V2,6.534978234,6.939467352,6.574525804,6.103385802,6.592600055,6.548991449400001,0.2660022208400222
TwoPatterns,UltraFastWWSearch_V2,46.619348297,49.523718734,46.726966259,47.467859816,45.365059139,47.14059044900001,1.369795272711121
Wafer,UltraFastWWSearch_V2,14.961946935,15.646616287,15.925856446,15.413220397,15.361046811,15.461737375199998,0.3199592770702203
StarLightCurves,UltraFastWWSearch_V2,973.589056753,1025.831742127,975.398349978,964.139024766,914.122226803,970.6160800854,35.53585719970145
ElectricDevices,UltraFastWWSearch_V2,1130.297201625,1150.331492378,1125.434982089,1138.441421939,1084.057222892,1125.7124641846,22.4694408277386
Crop,UltraFastWWSearch_V2,187.237783585,203.242986087,197.33057707,199.437745546,190.887920206,195.6274024988,5.801121082493357
